,tuple1,tuple2
170,"It appears even the director doesn't like this film,but for me I think he's being a bit harsh on himself.<br /><br />Sure it's not perfect, but there are some atmospheric shots,and the story is good enough to keep you interested throughout.<br /><br />It's shot in what appears to be quite a pretty village which adds to the atmosphere as well.<br /><br />If you like horror films shot in England, give it a go.<br /><br />I have ...","As many reviewers here have noted, the film version differs quite a bit from the stage version of the story. I have never seen the stage version of the story, and therefore I have a more favorable review of the film than many other reviewers. Perhaps Richard Attenborough was not the best choice for director of the film, but the film is still an entertaining account of several dancers trying to make the big time in choreographer Michael Douglas' show. The film does right by not selecting any famous actors ..."
171,"It appears even the director doesn't like this film,but for me I think he's being a bit harsh on himself.<br /><br />Sure it's not perfect, but there are some atmospheric shots,and the story is good enough to keep you interested throughout.<br /><br />It's shot in what appears to be quite a pretty village which adds to the atmosphere as well.<br /><br />If you like horror films shot in England, give it a go.<br /><br />I have ...","The penultimate episode of Star Trek's third season is excellent and a highlight of the much maligned final season. Essentially, Spock, McCoy and Kirk beam down to Sarpeidon to find the planet's population completely missing except for the presence of a giant library and Mr. Atoz, the librarian. All 3 Trek characters soon accidentally walk into a time travel machine into different periods of Sarpeidon's past. Spock gives a convincing performance as an Ice Age Vulcan who falls in ..."
172,"It appears even the director doesn't like this film,but for me I think he's being a bit harsh on himself.<br /><br />Sure it's not perfect, but there are some atmospheric shots,and the story is good enough to keep you interested throughout.<br /><br />It's shot in what appears to be quite a pretty village which adds to the atmosphere as well.<br /><br />If you like horror films shot in England, give it a go.<br /><br />I have ...","Everyone has already commented on the cinematography (good to great), the personalities (larger than life), the structure (chronological, with many references to surf culture through time). What is missed is a bigger question of sociological importance: chucking mainstream American culture for something more fulfilling and rewarding.<br /><br />I was a surfer in the 1970s. We used to watch 16mm films at the local high schools in SoCal. I remember the great feeling of surfing ..."
173,"It appears even the director doesn't like this film,but for me I think he's being a bit harsh on himself.<br /><br />Sure it's not perfect, but there are some atmospheric shots,and the story is good enough to keep you interested throughout.<br /><br />It's shot in what appears to be quite a pretty village which adds to the atmosphere as well.<br /><br />If you like horror films shot in England, give it a go.<br /><br />I have ...","This was a wonderful little American propaganda film that is both highly creative AND openly discusses the Nazi atrocities before the entire extent of the death camps were revealed. While late 1944 and into 1945 would reveal just how evil and horrific they were, this film, unlike other Hollywood films to date, is the most brutally honest film of the era I have seen regarding Nazi atrocities.<br /><br />The film begins in a courtroom in the future--after the war is over (the film was made ..."
174,"It appears even the director doesn't like this film,but for me I think he's being a bit harsh on himself.<br /><br />Sure it's not perfect, but there are some atmospheric shots,and the story is good enough to keep you interested throughout.<br /><br />It's shot in what appears to be quite a pretty village which adds to the atmosphere as well.<br /><br />If you like horror films shot in England, give it a go.<br /><br />I have ...","At your video store, you might find this gem.<br /><br />The human condition in modern times LA. No exaggerated drama, just a collapsing of events that might happen to any group of individuals over time.<br /><br />Helps you understand the joys and desperation of urban life.<br /><br />The direction and cutting are top class. Cinematography and music very much follows the mood and situation. And the CAST!!! <br /><br />Excellent casting and excellent acting. No ..."
175,"It appears even the director doesn't like this film,but for me I think he's being a bit harsh on himself.<br /><br />Sure it's not perfect, but there are some atmospheric shots,and the story is good enough to keep you interested throughout.<br /><br />It's shot in what appears to be quite a pretty village which adds to the atmosphere as well.<br /><br />If you like horror films shot in England, give it a go.<br /><br />I have ...",My brother brought this movie home from the rental store and I remember expecting it to be such a bore. I think the title especially put me off. I can't ever remember starting a movie with such low expectations and being so completely won over. I watched the movie twice before I let my brother take it back to the store. It is very infrequent that a movie speaks to me the way this one did. I was completely caught up in Ruby's situation as she tries to make her way through ...
176,"It appears even the director doesn't like this film,but for me I think he's being a bit harsh on himself.<br /><br />Sure it's not perfect, but there are some atmospheric shots,and the story is good enough to keep you interested throughout.<br /><br />It's shot in what appears to be quite a pretty village which adds to the atmosphere as well.<br /><br />If you like horror films shot in England, give it a go.<br /><br />I have ...","Dick Tracy is easily the best comic book based movie made to date. The movie has the same feel as the comic book, staying true to the color scheme. The Batman series has climbed, fallen, climbed and fallen again. Dick Tracy has true staying power as something that both adults and children can enjoy. The good guys triumph over evil, without blood and gore to get the point across. Al Pacino does a wonderful job of his own adaptation of Big Boy Caprice and Madonna is memorable as Breath ..."
177,"It appears even the director doesn't like this film,but for me I think he's being a bit harsh on himself.<br /><br />Sure it's not perfect, but there are some atmospheric shots,and the story is good enough to keep you interested throughout.<br /><br />It's shot in what appears to be quite a pretty village which adds to the atmosphere as well.<br /><br />If you like horror films shot in England, give it a go.<br /><br />I have ...","I've seen this film several times in a variety of short-film festivals and it always causes me the impression that i have seen a movie trailer! <br /><br />For a school-film is very well produced and directed, but the story... well it needed something else to be a bigger and interesting film. The character named Tim Watcher needed some in-dept approach. This is something that lacks in some Portuguese short films - the script is always superficial.<br /><br />But still ..."
178,"It appears even the director doesn't like this film,but for me I think he's being a bit harsh on himself.<br /><br />Sure it's not perfect, but there are some atmospheric shots,and the story is good enough to keep you interested throughout.<br /><br />It's shot in what appears to be quite a pretty village which adds to the atmosphere as well.<br /><br />If you like horror films shot in England, give it a go.<br /><br />I have ...","The word 'classic' is thrown around too loosely nowadays, but this movie well deserves the appelation. The combination of Neil Simon, Walter Matthau (possibly the world's best living comic actor), and the late lamented George Burns make for a comic masterpiece. It is interesting to contemplate what the movie would have been like had not death prevented Jack Benny from playing George Burns' part, as had been planned. As it is, the reunion scene in Matthau's apartment is not likely to be ..."
179,"It appears even the director doesn't like this film,but for me I think he's being a bit harsh on himself.<br /><br />Sure it's not perfect, but there are some atmospheric shots,and the story is good enough to keep you interested throughout.<br /><br />It's shot in what appears to be quite a pretty village which adds to the atmosphere as well.<br /><br />If you like horror films shot in England, give it a go.<br /><br />I have ...","The best Treasure Island ever made. They just don't make films<br /><br />like this anymore, or ever. No one makes films like this. More<br /><br />than a novelty, this film is funny, frank and fascinating, yet moody,<br /><br />mysterious and morose. This is one of my favorite pictures. The<br /><br />director must have had some idea what it is all about, but he<br /><br />certainly leaves room for ..."
180,"It appears even the director doesn't like this film,but for me I think he's being a bit harsh on himself.<br /><br />Sure it's not perfect, but there are some atmospheric shots,and the story is good enough to keep you interested throughout.<br /><br />It's shot in what appears to be quite a pretty village which adds to the atmosphere as well.<br /><br />If you like horror films shot in England, give it a go.<br /><br />I have ...","Besides the fact that my list of favorite movie makers is: 1)Stanley Kubrick 2)God Allmighty 3)the rest... this movie actually is better than the book (and the TV miniseries though this is an easy feat, considering the director). The flawless filming stile, the acting and (Kubrick's all time number one skill) the music - make it THE masterpiece of horror. I watched the TV miniseries a few years ago and liked ..."
181,"It appears even the director doesn't like this film,but for me I think he's being a bit harsh on himself.<br /><br />Sure it's not perfect, but there are some atmospheric shots,and the story is good enough to keep you interested throughout.<br /><br />It's shot in what appears to be quite a pretty village which adds to the atmosphere as well.<br /><br />If you like horror films shot in England, give it a go.<br /><br />I have ...","In this movie the year 2022 looks much like the seventies. This is amusing at first, but soon the viewer perceives how very different that decadent futuristic world is despite the appearances, how many things that we take for granted could become unavailable.<br /><br />Characters often interact in a peculiar way, with no tact or manners or respect. I believe this is intentional, not bad acting. After all, who witnessed the social changes in the 60s and 70s may ..."
182,"Now, I'm no film critic, but I truly hated ""September 11"". This film was, on a general basis, bad. With the exception of Alejandro González Iñárritu's segment, which was the most effective and direct about the subject matter, the short films were at best boring, and at worst offensive. The worst in my mind was Youssef Chahine's pretentious segment in which he compared Palestinian suicide bombers to American soldiers, even going so far as ...","CQ could have been good, campy fun. But it commits the only unforgivable sin: it is b-o-r-i-n-g! The pace is deadly slow and the plot is fairly confused and so artificial that it's next to impossible to care where it's going. The story would have been acceptable in a creative writing class from a thoughtful and sensitive eighth grader but this video should have carried a warning label: ""CAUTION: Student film. Fit for viewing only by relatives of ..."
183,"Now, I'm no film critic, but I truly hated ""September 11"". This film was, on a general basis, bad. With the exception of Alejandro González Iñárritu's segment, which was the most effective and direct about the subject matter, the short films were at best boring, and at worst offensive. The worst in my mind was Youssef Chahine's pretentious segment in which he compared Palestinian suicide bombers to American soldiers, even going so far as ...","To the small minority seen here praising this film GET SERIOUS. I know it's down to peoples personal opinion at the end of the day, but anyone with more than a couple of brain cells can surely see that this is total rubbish. So bad it does not deserve to be part of this franchise. I can only assume those saying how great this is are friends with somebody involved in the film and are trying to give their career a push. Poor in every way, don't con people by saying ..."
184,"Now, I'm no film critic, but I truly hated ""September 11"". This film was, on a general basis, bad. With the exception of Alejandro González Iñárritu's segment, which was the most effective and direct about the subject matter, the short films were at best boring, and at worst offensive. The worst in my mind was Youssef Chahine's pretentious segment in which he compared Palestinian suicide bombers to American soldiers, even going so far as ...","I'm a big fan of the TV series Largo Winch. This movie was pain for me. I had to use fast forward not to fell to sleep. It was boring! How can somebody ruin this title so much? The story was the only good thing. Actors were sh.t. They can't live the role. The main actor(Tom... ) is a null. Watch the other roles of this actor. The fighting scenes were unbelievable boring and not to followable,somehow they ..."
185,"Now, I'm no film critic, but I truly hated ""September 11"". This film was, on a general basis, bad. With the exception of Alejandro González Iñárritu's segment, which was the most effective and direct about the subject matter, the short films were at best boring, and at worst offensive. The worst in my mind was Youssef Chahine's pretentious segment in which he compared Palestinian suicide bombers to American soldiers, even going so far as ...","I was searching through Hollywood video last night with a friend trying to find a good-looking horror movie to watch over the New Year's weekend. As I was looking through the shelves, ""Severed"" spotted my eye, and I grabbed it off the shelf and it looked like it might be a decent B-grade horror movie. The cover looked fairly good. The plot sounded semi-interesting. So I rented it. What a mistake. Don't be fooled by the cover, which actually looks decent ..."
186,"Now, I'm no film critic, but I truly hated ""September 11"". This film was, on a general basis, bad. With the exception of Alejandro González Iñárritu's segment, which was the most effective and direct about the subject matter, the short films were at best boring, and at worst offensive. The worst in my mind was Youssef Chahine's pretentious segment in which he compared Palestinian suicide bombers to American soldiers, even going so far as ...","I had to watch this in school. And to sum it up...<br /><br />Talentless actors, talentless script, and a talentless director.<br /><br />This movie is such a waste of your time. Don't even watch the movie. Don't bother. You will be so disappointed. My teacher said it was supposed to be good. How wrong she was. She even slept through it a little. The movie's actors were just bad. The best actor in ..."
187,"Now, I'm no film critic, but I truly hated ""September 11"". This film was, on a general basis, bad. With the exception of Alejandro González Iñárritu's segment, which was the most effective and direct about the subject matter, the short films were at best boring, and at worst offensive. The worst in my mind was Youssef Chahine's pretentious segment in which he compared Palestinian suicide bombers to American soldiers, even going so far as ...","As a young black/latina woman I am always searching for movies that represent the experiences and lives of people like me. Of course when I saw this movie at the video store I thought I would enjoy it; unfortunately, I didn't. Although the topics presented in the film are interesting and relevant, the story was simply not properly developed. The movie just kept dragging on and on and many of the characters that appear on screen just come and go without much to contribute to the overall film. Had ..."
188,"Now, I'm no film critic, but I truly hated ""September 11"". This film was, on a general basis, bad. With the exception of Alejandro González Iñárritu's segment, which was the most effective and direct about the subject matter, the short films were at best boring, and at worst offensive. The worst in my mind was Youssef Chahine's pretentious segment in which he compared Palestinian suicide bombers to American soldiers, even going so far as ...","The good news is a movie was made, drawing on a supposed Aztec myth and featuring an unusually Aztec-American (is such a word exists) cast. The bad news is, it was dead at birth.<br /><br />If Ed Wood had come out of retirement and coached George Romaro through his classic 'Night of the Living Dead,' this is what we might have come up with. 'The Legend of Diablo' is clearly fodder for any future resurrections of 'Mystery Science ..."
189,"Now, I'm no film critic, but I truly hated ""September 11"". This film was, on a general basis, bad. With the exception of Alejandro González Iñárritu's segment, which was the most effective and direct about the subject matter, the short films were at best boring, and at worst offensive. The worst in my mind was Youssef Chahine's pretentious segment in which he compared Palestinian suicide bombers to American soldiers, even going so far as ...","Please, spare me of these movies that teach us that crime is fun and justified. Couple that with a vacuous script with an intense desire to be a Farrelly or a Coen brother, plus the lives of yet ANOTHER group of supposedly high school age people acting out their Dawson Creek-brand teen angst complete with a GenXYZ soundtrack that woefully tries to make the movie ""feel"" cool and, we have intensely and painfully inept satire.<br /><br />This isn't even water ..."
190,"Now, I'm no film critic, but I truly hated ""September 11"". This film was, on a general basis, bad. With the exception of Alejandro González Iñárritu's segment, which was the most effective and direct about the subject matter, the short films were at best boring, and at worst offensive. The worst in my mind was Youssef Chahine's pretentious segment in which he compared Palestinian suicide bombers to American soldiers, even going so far as ...","Contrary to my principles, let me first come up with a conclusion, because I have just seen this piece of ""art"", and still am under strong impressions. The reader is asked to excuse my stronger vocabulary.<br /><br />Well, this movie is absolutely horrible, and I would never bother to write a single word about it, if it were not for the fact that ""44 Minutes"" made me sick to death, which rarely happens to me. The fact that I paid for that does ..."
191,"Now, I'm no film critic, but I truly hated ""September 11"". This film was, on a general basis, bad. With the exception of Alejandro González Iñárritu's segment, which was the most effective and direct about the subject matter, the short films were at best boring, and at worst offensive. The worst in my mind was Youssef Chahine's pretentious segment in which he compared Palestinian suicide bombers to American soldiers, even going so far as ...","The Western society has been fed ideas about India being a poor country. Movies like these only make those beliefs stronger. Such illustrations make it all the more difficult for Indians to be accepted abroad. Agreed there are poor and homeless in India, but why is there no representation of educated people if not the successful ones.<br /><br />I totally hated the idea of the movie portraying Patrick Swayze as another Mother Teressa. In my opinion this movie has shown India in a very bad light giving ..."
192,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","1991 saw the release of the two best sequels of all time: TERMINATOR 2: JUDGMENT DAY and BILL & TED'S BOGUS JOURNEY. Out of the two, I've always liked BILL & TED'S BOGUS JOURNEY a bit better. TERMINATOR 2: JUDGMENT DAY is the better made, but there's just nothing like Bill and Ted. Besides Chris Farley and David Spade in TOMMY BOY, it ..."
193,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","This movie is among my favorite foreign films, some of the others are Amilee and My Life As a Dog. The similarities with those movies as with so many great foreign films, is that it takes a mundane slice of life and transforms it into a profound heartfelt lesson. <br /><br />In Japan, a man who is bored with his mundane life and the rut of his married life, sees a beautiful Japanese woman staring out the window of a dance studio. In the instant that it takes his ..."
194,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","House of Games is a wonderful movie at multiple levels. It is a fine mystery and a shocking thriller. It is blessed with marvelous performances by Lindsay Crouse and Joe Montegna, and a strong, strong cast of supporting players, and it introduces Ricky Jay, card sharp extraordinaire, prestidigitator and historian of magic. Its dialogue, written by David Mamet, is spoken as if in a play of manners and gives the movie (in which reality is often in question) ..."
195,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","Two sorcerers battle in the fourth dimension,one(Brian Thompson as a Kabal)trying to destroy the Earth,the other(Jeffrey Combs as a Anton Mordrid)trying to save it.""Doctor Mordrid"" is an enjoyable fantasy fare which offers plenty of cheese.The plot is pretty silly and the gore is completely absent,but the film is very short and entertaining.So if you have enough time to kill give this one a look.My rating:7 out of 10."
196,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","Another in the they don't make em like that category. This story of a family with some real skeletons in its closet still qualifies as good clean, sometimes over-the-top fun. Robert Stack and Dorothy Malone are at their peak as the troubled Hadley siblings, and they really took the roles and ran with them. Malone won an Oscar and Stack was nominated in the supporting categories, both honors being eminently well-deserved. They counterbalance the somewhat bland leads. Neither Bacall nor Hudson could ever ..."
197,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","Pushing Daisies is just a lovely fairy tale, with shades of ""Amelie""'s aesthetic and romance. It's got a beautiful palette, its shots well thought out and detailed, its names and dialogue whimsical and too cutesy to be real, its imagination great, and its romance deep.<br /><br />Watch the blue in the sky pop out at you, as blue can't be found in the rest of the sets or shots (with few exceptions).<br ..."
198,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","As many reviewers here have noted, the film version differs quite a bit from the stage version of the story. I have never seen the stage version of the story, and therefore I have a more favorable review of the film than many other reviewers. Perhaps Richard Attenborough was not the best choice for director of the film, but the film is still an entertaining account of several dancers trying to make the big time in choreographer Michael Douglas' show. The film does right by not selecting any famous actors ..."
199,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","The penultimate episode of Star Trek's third season is excellent and a highlight of the much maligned final season. Essentially, Spock, McCoy and Kirk beam down to Sarpeidon to find the planet's population completely missing except for the presence of a giant library and Mr. Atoz, the librarian. All 3 Trek characters soon accidentally walk into a time travel machine into different periods of Sarpeidon's past. Spock gives a convincing performance as an Ice Age Vulcan who falls in ..."
200,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","Everyone has already commented on the cinematography (good to great), the personalities (larger than life), the structure (chronological, with many references to surf culture through time). What is missed is a bigger question of sociological importance: chucking mainstream American culture for something more fulfilling and rewarding.<br /><br />I was a surfer in the 1970s. We used to watch 16mm films at the local high schools in SoCal. I remember the great feeling of surfing ..."
201,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","This was a wonderful little American propaganda film that is both highly creative AND openly discusses the Nazi atrocities before the entire extent of the death camps were revealed. While late 1944 and into 1945 would reveal just how evil and horrific they were, this film, unlike other Hollywood films to date, is the most brutally honest film of the era I have seen regarding Nazi atrocities.<br /><br />The film begins in a courtroom in the future--after the war is over (the film was made ..."
202,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","At your video store, you might find this gem.<br /><br />The human condition in modern times LA. No exaggerated drama, just a collapsing of events that might happen to any group of individuals over time.<br /><br />Helps you understand the joys and desperation of urban life.<br /><br />The direction and cutting are top class. Cinematography and music very much follows the mood and situation. And the CAST!!! <br /><br />Excellent casting and excellent acting. No ..."
203,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...",My brother brought this movie home from the rental store and I remember expecting it to be such a bore. I think the title especially put me off. I can't ever remember starting a movie with such low expectations and being so completely won over. I watched the movie twice before I let my brother take it back to the store. It is very infrequent that a movie speaks to me the way this one did. I was completely caught up in Ruby's situation as she tries to make her way through ...
204,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","Dick Tracy is easily the best comic book based movie made to date. The movie has the same feel as the comic book, staying true to the color scheme. The Batman series has climbed, fallen, climbed and fallen again. Dick Tracy has true staying power as something that both adults and children can enjoy. The good guys triumph over evil, without blood and gore to get the point across. Al Pacino does a wonderful job of his own adaptation of Big Boy Caprice and Madonna is memorable as Breath ..."
205,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","The word 'classic' is thrown around too loosely nowadays, but this movie well deserves the appelation. The combination of Neil Simon, Walter Matthau (possibly the world's best living comic actor), and the late lamented George Burns make for a comic masterpiece. It is interesting to contemplate what the movie would have been like had not death prevented Jack Benny from playing George Burns' part, as had been planned. As it is, the reunion scene in Matthau's apartment is not likely to be ..."
206,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","The best Treasure Island ever made. They just don't make films<br /><br />like this anymore, or ever. No one makes films like this. More<br /><br />than a novelty, this film is funny, frank and fascinating, yet moody,<br /><br />mysterious and morose. This is one of my favorite pictures. The<br /><br />director must have had some idea what it is all about, but he<br /><br />certainly leaves room for ..."
207,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","Besides the fact that my list of favorite movie makers is: 1)Stanley Kubrick 2)God Allmighty 3)the rest... this movie actually is better than the book (and the TV miniseries though this is an easy feat, considering the director). The flawless filming stile, the acting and (Kubrick's all time number one skill) the music - make it THE masterpiece of horror. I watched the TV miniseries a few years ago and liked ..."
208,"Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is ...","In this movie the year 2022 looks much like the seventies. This is amusing at first, but soon the viewer perceives how very different that decadent futuristic world is despite the appearances, how many things that we take for granted could become unavailable.<br /><br />Characters often interact in a peculiar way, with no tact or manners or respect. I believe this is intentional, not bad acting. After all, who witnessed the social changes in the 60s and 70s may ..."
209,"I read in the papers that W.Snipes was broke so no wonder he would take parts in low budget projects like The Contractor.He is just the next action star to join a growing club:the penniless action stars of the 90s (Van Damme,Segal,Lundgren,Snipes). Here he stars the lead in a cheap action flick which was shot in Bulgaria( we are supposed to believe that the location is London, like only a complete moron would buy that)The ...","CQ could have been good, campy fun. But it commits the only unforgivable sin: it is b-o-r-i-n-g! The pace is deadly slow and the plot is fairly confused and so artificial that it's next to impossible to care where it's going. The story would have been acceptable in a creative writing class from a thoughtful and sensitive eighth grader but this video should have carried a warning label: ""CAUTION: Student film. Fit for viewing only by relatives of ..."
210,"I read in the papers that W.Snipes was broke so no wonder he would take parts in low budget projects like The Contractor.He is just the next action star to join a growing club:the penniless action stars of the 90s (Van Damme,Segal,Lundgren,Snipes). Here he stars the lead in a cheap action flick which was shot in Bulgaria( we are supposed to believe that the location is London, like only a complete moron would buy that)The ...","To the small minority seen here praising this film GET SERIOUS. I know it's down to peoples personal opinion at the end of the day, but anyone with more than a couple of brain cells can surely see that this is total rubbish. So bad it does not deserve to be part of this franchise. I can only assume those saying how great this is are friends with somebody involved in the film and are trying to give their career a push. Poor in every way, don't con people by saying ..."
211,"I read in the papers that W.Snipes was broke so no wonder he would take parts in low budget projects like The Contractor.He is just the next action star to join a growing club:the penniless action stars of the 90s (Van Damme,Segal,Lundgren,Snipes). Here he stars the lead in a cheap action flick which was shot in Bulgaria( we are supposed to believe that the location is London, like only a complete moron would buy that)The ...","Please, spare me of these movies that teach us that crime is fun and justified. Couple that with a vacuous script with an intense desire to be a Farrelly or a Coen brother, plus the lives of yet ANOTHER group of supposedly high school age people acting out their Dawson Creek-brand teen angst complete with a GenXYZ soundtrack that woefully tries to make the movie ""feel"" cool and, we have intensely and painfully inept satire.<br /><br />This isn't even water ..."
212,"I read in the papers that W.Snipes was broke so no wonder he would take parts in low budget projects like The Contractor.He is just the next action star to join a growing club:the penniless action stars of the 90s (Van Damme,Segal,Lundgren,Snipes). Here he stars the lead in a cheap action flick which was shot in Bulgaria( we are supposed to believe that the location is London, like only a complete moron would buy that)The ...","The Western society has been fed ideas about India being a poor country. Movies like these only make those beliefs stronger. Such illustrations make it all the more difficult for Indians to be accepted abroad. Agreed there are poor and homeless in India, but why is there no representation of educated people if not the successful ones.<br /><br />I totally hated the idea of the movie portraying Patrick Swayze as another Mother Teressa. In my opinion this movie has shown India in a very bad light giving ..."
213,"Since Crouching Tiger Hidden Dragon came along, there's been a lot of talk about a revival of the Hong Kong movie industry. Don't believe it. The people now making movies in HK give new meaning to the word crass. Running Out of Time 2 is a perfect example. Ekin Cheng is the name draw, here, but he spends most of the film just grinning idiotically and flipping a coin. He flips the coin over and over and again and again. Why? ...","CQ could have been good, campy fun. But it commits the only unforgivable sin: it is b-o-r-i-n-g! The pace is deadly slow and the plot is fairly confused and so artificial that it's next to impossible to care where it's going. The story would have been acceptable in a creative writing class from a thoughtful and sensitive eighth grader but this video should have carried a warning label: ""CAUTION: Student film. Fit for viewing only by relatives of ..."
214,"Since Crouching Tiger Hidden Dragon came along, there's been a lot of talk about a revival of the Hong Kong movie industry. Don't believe it. The people now making movies in HK give new meaning to the word crass. Running Out of Time 2 is a perfect example. Ekin Cheng is the name draw, here, but he spends most of the film just grinning idiotically and flipping a coin. He flips the coin over and over and again and again. Why? ...","To the small minority seen here praising this film GET SERIOUS. I know it's down to peoples personal opinion at the end of the day, but anyone with more than a couple of brain cells can surely see that this is total rubbish. So bad it does not deserve to be part of this franchise. I can only assume those saying how great this is are friends with somebody involved in the film and are trying to give their career a push. Poor in every way, don't con people by saying ..."
215,"Since Crouching Tiger Hidden Dragon came along, there's been a lot of talk about a revival of the Hong Kong movie industry. Don't believe it. The people now making movies in HK give new meaning to the word crass. Running Out of Time 2 is a perfect example. Ekin Cheng is the name draw, here, but he spends most of the film just grinning idiotically and flipping a coin. He flips the coin over and over and again and again. Why? ...","I'm a big fan of the TV series Largo Winch. This movie was pain for me. I had to use fast forward not to fell to sleep. It was boring! How can somebody ruin this title so much? The story was the only good thing. Actors were sh.t. They can't live the role. The main actor(Tom... ) is a null. Watch the other roles of this actor. The fighting scenes were unbelievable boring and not to followable,somehow they ..."
